아이디,한자,구자,부수,총획,학년,추가연도,삭제연도,발음
1107,生,,生,5,1,,,セイ、ショウ、い-きる、い-かす、い-ける、う-まれる、う-む、お-う、は-える、は-やす、き、なま
1108,成,,戈,6,4,,,セイ、（ジョウ）、な-る、な-す
1109,西,,襾,6,2,,,セイ、サイ、にし
1110,声,聲,耳,7,2,,,セイ、（ショウ）、こえ、（こわ）
1111,制,,刀,8,5,,,セイ
1112,姓,,女,8,S,,,セイ、ショウ
1113,征,,彳,8,S,,,セイ
1114,性,,心,8,5,,,セイ、ショウ
1115,青,靑,靑,8,1,,,セイ、（ショウ）、あお、あお-い
1116,斉,齊,齊,8,S,1981,,セイ
1117,政,,攴,9,5,,,セイ、（ショウ）、まつりごと
1118,星,,日,9,2,,,セイ、（ショウ）、ほし
1119,牲,,牛,9,S,,,セイ
1120,省,,目,9,4,,,セイ、ショウ、かえり-みる、はぶ-く
1121,凄,,冫,10,S,2010,,セイ
1122,逝,,辵,10,S,1981,,セイ、ゆ-く、い-く
1123,清,淸,水,11,4,,,セイ、（ショウ）、きよ-い、きよ-まる、きよ-める
1124,盛,,皿,11,6,,,セイ、（ジョウ）、も-る、さか-る、さか-ん
1125,婿,,女,12,S,,,セイ、むこ
1126,晴,晴,日,12,2,,,セイ、は-れる、は-らす
1127,勢,,力,13,5,,,セイ、いきお-い
1128,聖,,耳,13,6,,,セイ
1129,誠,,言,13,6,,,セイ、まこと
1130,精,精,米,14,5,,,セイ、（ショウ）
1131,製,,衣,14,5,,,セイ
1132,誓,,言,14,S,,,セイ、ちか-う
1133,静,靜,靑,14,4,,,セイ、（ジョウ）、しず、しず-か、しず-まる、しず-める
1134,請,,言,15,S,,,セイ、（シン）、こ-う、う-ける
1135,整,,攴,16,3,,,セイ、ととの-える、ととの-う
1136,醒,,酉,16,S,2010,,セイ
1137,税,稅,禾,12,5,,,ゼイ
1138,夕,,夕,3,1,,,セキ、ゆう
1139,斥,,斤,5,S,,,セキ
1140,石,,石,5,1,,,セキ、（シャク）、（コク）、いし
1141,赤,,赤,7,1,,,セキ、（シャク）、あか、あか-い、あか-らむ、あか-らめる
1142,昔,,日,8,3,,,セキ、（シャク）、むかし
1143,析,,木,8,S,,,セキ
1144,席,,巾,10,4,,,セキ
1145,脊,,肉,10,S,2010,,セキ
1146,隻,,隹,10,S,,,セキ
1147,惜,,心,11,S,,,セキ、お-しい、お-しむ
1148,戚,,戈,11,S,2010,,セキ
1149,責,,貝,11,5,,,セキ、せ-める
1150,跡,,足,13,S,,,セキ、あと
1151,積,,禾,16,4,,,セキ、つ-む、つ-もる
1152,績,,糸,17,5,,,セキ
1153,籍,,竹,20,S,,,セキ
1154,切,,刀,4,2,,,セツ、（サイ）、き-る、き-れる
1155,折,,手,7,4,,,セツ、お-る、おり、お-れる
1156,拙,,手,8,S,,,セツ、つたな-い
1157,窃,竊,穴,9,S,,,セツ
1158,接,,手,11,5,,,セツ、つ-ぐ
1159,設,,言,11,5,,,セツ、もう-ける
1160,雪,,雨,11,2,,,セツ、ゆき
1161,摂,攝,手,13,S,,,セツ
1162,節,節,竹,13,4,,,セツ、（セチ）、ふし
1163,説,說,言,14,4,,,セツ、（ゼイ）、と-く
1164,舌,,舌,6,6,,,ゼツ、した
1165,絶,絕,糸,12,5,,,ゼツ、た-える、た-やす、た-つ
1166,千,,十,3,1,,,セン、ち
1167,川,,巛,3,1,,,セン、かわ
1168,仙,,人,5,S,1981,,セン
1169,占,,卜,5,S,,,セン、し-める、うらな-う
1170,先,,儿,6,1,,,セン、さき
1171,宣,,宀,9,6,,,セン
1172,専,專,寸,9,6,,,セン、もっぱ-ら
1173,泉,,水,9,6,,,セン、いずみ
1174,浅,淺,水,9,4,,,セン、あさ-い
1175,洗,,水,9,6,,,セン、あら-う
1176,染,,木,9,6,,,セン、そ-める、そ-まる、し-みる、し-み
1177,扇,,戶,10,S,,,セン、おうぎ
1178,栓,,木,10,S,1981,,セン
1179,旋,,方,11,S,,,セン
1180,船,,舟,11,2,,,セン、ふね、（ふな）
1181,戦,戰,戈,13,4,,,セン、いくさ、たたか-う
1182,煎,,火,13,S,2010,,セン、い-る
1183,羨,,羊,13,S,2010,,セン、うらや-む、うらや-ましい
1184,腺,,肉,13,S,2010,,セン
1185,詮,,言,13,S,2010,,セン
1186,践,踐,足,13,S,,,セン
1187,箋,,竹,14,S,2010,,セン
1188,銭,錢,金,14,6,,,セン、ぜに
1189,潜,潛,水,15,S,,,セン、ひそ-む、もぐ-る
1190,線,,糸,15,2,,,セン
1191,遷,,辵,15,S,,,セン
1192,選,,辵,15,4,,,セン、えら-ぶ
1193,薦,,艸,16,S,,,セン、すす-める
1194,繊,纖,糸,17,S,,,セン
1195,鮮,,魚,17,S,,,セン、あざ-やか
1196,全,,入,6,3,,,ゼン、まった-く、すべ-て
1197,前,,刀,9,2,,,ゼン、まえ
1198,善,,口,12,6,,,ゼン、よ-い
1199,然,,火,12,4,,,ゼン、ネン
1200,禅,禪,示,13,S,,,ゼン
1201,漸,,水,14,S,,,ゼン
1202,膳,,肉,16,S,2010,,ゼン
1203,繕,,糸,18,S,,,ゼン、つくろ-う
1204,狙,,犬,8,S,2010,,ソ、ねら-う
1205,阻,,阜,8,S,,,ソ、はば-む
1206,祖,祖,示,9,5,,,ソ
1207,租,,禾,10,S,,,ソ
1208,素,,糸,10,5,,,ソ、ス
1209,措,,手,11,S,,,ソ
1210,粗,,米,11,S,,,ソ、あら-い
1211,組,,糸,11,2,,,ソ、く-む、くみ
1212,疎,,疋,12,S,,,ソ、うと-い、うと-む
1213,訴,,言,12,S,,,ソ、うった-える
1214,塑,,土,13,S,,,ソ
1215,遡,,辵,14,S,2010,,ソ、さかのぼ-る
1216,礎,,石,18,S,,,ソ、いしずえ
1217,双,雙,隹,4,S,,,ソウ、ふた
1218,壮,壯,士,6,S,,,ソウ
1219,早,,日,6,1,,,ソウ、（サッ）、はや-い、はや-まる、はや-める
1220,争,爭,爪,6,4,,,ソウ、あらそ-う
1221,走,,走,7,2,,,ソウ、はし-る
1222,奏,,大,9,6,,,ソウ、かな-でる
1223,相,,目,9,3,,,ソウ、ショウ、あい
1224,荘,莊,艸,9,S,,,ソウ
1225,草,,艸,9,1,,,ソウ、くさ
1226,送,,辵,9,3,,,ソウ、おく-る
1227,倉,,人,10,4,,,ソウ、くら
1228,捜,搜,手,10,S,,,ソウ、さが-す
1229,挿,揷,手,10,S,1981,,ソウ、さ-す
1230,桑,,木,10,S,,,ソウ、くわ
1231,巣,巢,巛,11,4,,,ソウ、す
1232,掃,,手,11,S,,,ソウ、は-く
1233,曹,,曰,11,S,1981,,ソウ
1234,曽,曾,曰,11,S,2010,,ソウ、（ゾ）
1235,爽,,爻,11,S,2010,,ソウ、さわ-やか
1236,窓,,穴,11,6,,,ソウ、まど
1237,創,,刀,12,6,,,ソウ、つく-る
1238,喪,,口,12,S,,,ソウ、も
1239,痩,瘦,疒,12,S,2010,,ソウ、や-せる
1240,葬,,艸,12,S,,,ソウ、ほうむ-る
1241,装,裝,衣,12,6,,,ソウ、ショウ、よそお-う
1242,僧,僧,人,13,S,,,ソウ
1243,想,,心,13,3,,,ソウ、（ソ）
1244,層,層,尸,14,6,,,ソウ
1245,総,總,糸,14,5,,,ソウ
1246,遭,,辵,14,S,,,ソウ、あ-う
1247,槽,,木,15,S,1981,,ソウ
1248,踪,,足,15,S,2010,,ソウ
1249,操,,手,16,6,,,ソウ、みさお、あやつ-る
1250,燥,,火,17,S,,,ソウ
1251,霜,,雨,17,S,,,ソウ、しも
1252,騒,騷,馬,18,S,,,ソウ、さわ-ぐ
1253,藻,,艸,19,S,1981,,ソウ、も
1254,造,,辵,10,5,,,ゾウ、つく-る
1255,像,,人,14,5,,,ゾウ
1256,増,增,土,14,5,,,ゾウ、ま-す、ふ-える、ふ-やす
1257,憎,憎,心,14,S,,,ゾウ、にく-む、にく-い、にく-らしい、にく-しみ
1258,蔵,藏,艸,15,6,,,ゾウ、くら
1259,贈,贈,貝,18,S,,,ゾウ、（ソウ）、おく-る
1260,臓,臟,肉,19,6,,,ゾウ
1261,即,卽,卩,7,S,,,ソク
1262,束,,木,7,4,,,ソク、たば
1263,足,,足,7,1,,,ソク、あし、た-りる、た-る、た-す
1264,促,,人,9,S,,,ソク、うなが-す
1265,則,,刀,9,5,,,ソク
1266,息,,心,10,3,,,ソク、いき
1267,捉,,手,10,S,2010,,ソク、とら-える
1268,速,,辵,10,3,,,ソク、はや-い、はや-める、はや-まる、すみ-やか
1269,側,,人,11,4,,,ソク、がわ
1270,測,,水,12,5,,,ソク、はか-る
1271,俗,,人,9,S,,,ゾク
1272,族,,方,11,3,,,ゾク
1273,属,屬,尸,12,5,,,ゾク
1274,賊,,貝,13,S,,,ゾク
1275,続,續,糸,13,4,,,ゾク、つづ-く、つづ-ける
1276,卒,,十,8,4,,,ソツ
1277,率,,玄,11,5,,,ソツ、リツ、ひき-いる
1278,存,,子,6,6,,,ソン、ゾン
1279,村,,木,7,1,,,ソン、むら
1280,孫,,子,10,4,,,ソン、まご
1281,尊,,寸,12,6,,,ソン、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ
1282,損,,手,13,5,,,ソン、そこ-なう、そこ-ねる
1283,遜,,辵,14,S,2010,,ソン
1284,他,,人,5,3,,,タ、ほか
1285,多,,夕,6,2,,,タ、おお-い
1286,汰,,水,7,S,2010,,タ
1287,打,,手,5,3,,,ダ、う-つ
1288,妥,,女,7,S,,,ダ
1289,唾,,口,11,S,2010,,ダ、つば
1290,堕,墮,土,12,S,,,ダ
1291,惰,,心,12,S,,,ダ
1292,駄,,馬,14,S,1981,,ダ
1293,太,,大,4,2,,,タイ、タ、ふと-い、ふと-る
1294,対,對,寸,7,3,,,タイ、ツイ
1295,体,體,骨,7,2,,,タイ、テイ、からだ
1296,耐,,而,9,S,,,タイ、た-える
1297,待,,彳,9,3,,,タイ、ま-つ
1298,怠,,心,9,S,,,タイ、おこた-る、なま-ける
1299,胎,,肉,9,S,,,タイ
1300,退,,辵,9,6,,,タイ、しりぞ-く、しりぞ-ける
1301,帯,帶,巾,10,4,,,タイ、お-びる、おび
1302,泰,,水,10,S,,,タイ
1303,堆,,土,11,S,2010,,タイ
1304,袋,,衣,11,S,,,タイ、ふくろ
1305,逮,,辵,11,S,,,タイ
1306,替,,曰,12,S,,,タイ、か-える、か-わる
1307,貸,,貝,12,5,,,タイ、か-す
1308,隊,,阜,12,4,,,タイ
1309,滞,滯,水,13,S,,,タイ、とどこお-る
1310,態,,心,14,5,,,タイ
1311,戴,,戈,17,S,2010,,タイ
1312,大,,大,3,1,,,ダイ、タイ、おお、おお-きい、おお-いに
1313,代,,人,5,3,,,ダイ、タイ、か-わる、か-える、よ、しろ
1314,台,臺,至,5,2,,,ダイ、タイ
1315,第,,竹,11,3,,,ダイ
1316,題,,頁,18,3,,,ダイ
1317,滝,瀧,水,13,S,,,たき
1318,宅,,宀,6,6,,,タク
1319,択,擇,手,7,S,,,タク
1320,沢,澤,水,7,S,,,タク、さわ
1321,卓,,十,8,S,,,タク
1322,拓,,手,8,S,,,タク
1323,託,,言,10,S,,,タク
1324,濯,,水,17,S,1981,,タク
1325,諾,,言,15,S,,,ダク
1326,濁,,水,16,S,,,ダク、にご-る、にご-す
1327,但,,人,7,S,,,ただ-し
1328,達,,辵,12,4,,,タツ
1329,脱,脫,肉,11,S,,,ダツ、ぬ-ぐ、ぬ-げる
1330,奪,,大,14,S,,,ダツ、うば-う
1331,棚,,木,12,S,1981,,たな
1332,誰,,言,15,S,2010,,だれ
1333,丹,,丶,4,S,,,タン
1334,旦,,日,5,S,2010,,タン、ダン
1335,担,擔,手,8,6,,,タン、かつ-ぐ、にな-う
1336,単,單,口,9,4,,,タン
1337,炭,,火,9,3,,,タン、すみ
1338,胆,膽,肉,9,S,,,タン
1339,探,,手,11,6,,,タン、さぐ-る、さが-す
1340,淡,,水,11,S,,,タン、あわ-い
1341,短,,矢,12,3,,,タン、みじか-い
1342,嘆,嘆,口,13,S,,,タン、なげ-く、なげ-かわしい
1343,端,,立,14,S,,,タン、はし、は、はた
1344,綻,,糸,14,S,2010,,タン、ほころ-びる
1345,誕,,言,15,6,,,タン
1346,鍛,,金,17,S,,,タン、きた-える
1347,団,團,囗,6,5,,,ダン、（トン）
1348,男,,田,7,1,,,ダン、ナン、おとこ
1349,段,,殳,9,6,,,ダン
1350,断,斷,斤,11,5,,,ダン、た-つ、ことわ-る
1351,弾,彈,弓,12,S,,,ダン、ひ-く、はず-む、たま
1352,暖,,日,13,6,,,ダン、あたた-か、あたた-かい、あたた-まる、あたた-める
1353,談,,言,15,3,,,ダン
1354,壇,,土,16,S,,,ダン、（タン）
1355,地,,土,6,2,,,チ、ジ
1356,池,,水,6,2,,,チ、いけ
1357,知,,矢,8,2,,,チ、し-る
1358,値,,人,10,6,,,チ、ね、あたい
1359,恥,,心,10,S,,,チ、は-じる、はじ、は-じらう、は-ずかしい
1360,致,,至,10,S,,,チ、いた-す
1361,遅,遲,辵,12,S,,,チ、おく-れる、おく-らす、おそ-い
1362,痴,,疒,13,S,,,チ
1363,稚,,禾,13,S,,,チ
1364,置,,网,13,4,,,チ、お-く
1365,緻,,糸,16,S,2010,,チ
1366,竹,,竹,6,1,,,チク、たけ
1367,畜,,田,10,S,,,チク
1368,逐,,辵,10,S,,,チク
1369,蓄,,艸,13,S,,,チク、たくわ-える
1370,築,,竹,16,5,,,チク、きず-く
1371,秩,,禾,10,S,,,チツ
1372,窒,,穴,11,S,,,チツ
1373,茶,,艸,9,2,,,チャ、サ
1374,着,,羊,12,3,,,チャク、（ジャク）、き-る、き-せる、つ-く、つ-ける
1375,嫡,,女,14,S,,,チャク
1376,中,,丨,4,1,,,チュウ、（ジュウ）、なか
1377,仲,,人,6,4,,,チュウ、なか
1378,虫,蟲,虫,6,1,,,チュウ、むし
1379,沖,,水,7,4,,,チュウ、おき
1380,宙,,宀,8,6,,,チュウ
1381,忠,,心,8,6,,,チュウ
1382,抽,,手,8,S,,,チュウ
1383,注,,水,8,3,,,チュウ、そそ-ぐ
1384,昼,晝,日,9,2,,,チュウ、ひる
1385,柱,,木,9,3,,,チュウ、はしら
1386,衷,,衣,10,S,,,チュウ
1387,酎,,酉,10,S,2010,,チュウ
1388,鋳,鑄,金,15,S,,,チュウ、い-る
1389,駐,,馬,15,S,,,チュウ
1390,著,著,艸,11,6,,,チョ、あらわ-す、いちじる-しい
1391,貯,,貝,12,5,,,チョ
1392,丁,,一,2,3,,,チョウ、テイ
1393,弔,,弓,4,S,,,チョウ、とむら-う
1394,庁,廳,广,5,6,,,チョウ
1395,兆,,儿,6,4,,,チョウ、きざ-す、きざ-し
1396,町,,田,7,1,,,チョウ、まち
1397,長,,長,8,2,,,チョウ、なが-い
1398,挑,,手,9,S,1981,,チョウ、いど-む
1399,帳,,巾,11,3,,,チョウ
1400,張,,弓,11,5,,,チョウ、は-る
1401,彫,,彡,11,S,,,チョウ、ほ-る
1402,眺,,目,11,S,1981,,チョウ、なが-める
1403,釣,,金,11,S,1981,,チョウ、つ-る
1404,頂,,頁,11,6,,,チョウ、いただ-く、いただき
1405,鳥,,鳥,11,2,,,チョウ、とり
1406,朝,,月,12,2,,,チョウ、あさ
1407,貼,,貝,12,S,2010,,チョウ、は-る
1408,超,,走,12,S,,,チョウ、こ-える、こ-す
1409,腸,,肉,13,6,,,チョウ
1410,跳,,足,13,S,,,チョウ、は-ねる、と-ぶ
1411,徴,徵,彳,14,S,,,チョウ
1412,嘲,,口,15,S,2010,,チョウ、あざけ-る
1413,潮,,水,15,6,,,チョウ、しお
1414,澄,,水,15,S,,,チョウ、す-む、す-ます
1415,調,,言,15,3,,,チョウ、しら-べる、ととの-う、ととの-える
1416,聴,聽,耳,17,S,,,チョウ、き-く
1417,懲,懲,心,18,S,,,チョウ、こ-りる、こ-らす、こ-らしめる
1418,直,,目,8,2,,,チョク、ジキ、ただ-ちに、なお-す、なお-る
1419,勅,,力,9,S,,,チョク
1420,捗,,手,10,S,2010,,チョク
1421,沈,,水,7,S,,,チン、しず-む、しず-める
1422,珍,,玉,9,S,,,チン、めずら-しい
1423,朕,,月,10,S,,,チン
1424,陳,,阜,11,S,,,チン
1425,賃,,貝,13,6,,,チン
1426,鎮,鎭,金,18,S,,,チン、しず-める、しず-まる
1427,追,,辵,9,3,,,ツイ、お-う
1428,椎,,木,12,S,2010,,ツイ
1429,墜,,土,15,S,,,ツイ
1430,通,,辵,10,2,,,ツウ、（ツ）、とお-る、とお-す、かよ-う
1431,痛,,疒,12,6,,,ツウ、いた-い、いた-む、いた-める
1432,塚,塚,土,12,S,1981,,つか
1433,漬,,水,14,S,1981,,つ-ける、つ-かる
1434,坪,,土,8,S,,,つぼ
1435,爪,,爪,4,S,2010,,つめ、（つま）
1436,鶴,,鳥,21,S,2010,,つる
1437,低,,人,7,4,,,テイ、ひく-い、ひく-める、ひく-まる
1438,呈,,口,7,S,,,テイ
1439,廷,,廴,7,S,,,テイ
1440,弟,,弓,7,2,,,テイ、（ダイ）、（デ）、おとうと
1441,定,,宀,8,3,,,テイ、ジョウ、さだ-める、さだ-まる、さだ-か
1442,底,,广,8,4,,,テイ、そこ
1443,抵,,手,8,S,,,テイ
1444,邸,,邑,8,S,,,テイ
1445,亭,,亠,9,S,1981,,テイ
1446,貞,,貝,9,S,,,テイ
1447,帝,,巾,9,S,,,テイ
1448,訂,,言,9,S,,,テイ
1449,庭,,广,10,3,,,テイ、にわ
1450,逓,遞,辵,10,S,,,テイ
1451,停,,人,11,5,,,テイ
1452,偵,,人,11,S,1981,,テイ
1453,堤,,土,12,S,,,テイ、つつみ
1454,提,,手,12,5,,,テイ、さ-げる
1455,程,,禾,12,5,,,テイ、ほど
1456,艇,,舟,13,S,,,テイ
1457,締,,糸,15,S,,,テイ、し-まる、し-める
1458,諦,,言,16,S,2010,,テイ、あきら-める
1459,泥,,水,8,S,1981,,デイ、どろ
1460,的,,白,8,4,,,テキ、まと
1461,笛,,竹,11,3,,,テキ、ふえ
1462,摘,,手,14,S,,,テキ、つ-む
1463,滴,,水,14,S,,,テキ、しずく、したた-る
1464,適,,辵,14,5,,,テキ
1465,敵,,攴,15,6,,,テキ、かたき
1466,溺,,水,13,S,2010,,デキ、おぼ-れる
1467,迭,,辵,8,S,,,テツ
1468,哲,,口,10,S,,,テツ
1469,鉄,鐵,金,13,3,,,テツ
1470,徹,,彳,15,S,,,テツ
1471,撤,,手,15,S,,,テツ
1472,天,,大,4,1,,,テン、あめ、（あま）
1473,典,,八,8,4,,,テン
1474,店,,广,8,2,,,テン、みせ
1475,点,點,黑,9,2,,,テン
1476,展,,尸,10,6,,,テン
1477,添,,水,11,S,,,テン、そ-える、そ-う
1478,転,轉,車,11,3,,,テン、ころ-がる、ころ-げる、ころ-がす、ころ-ぶ
1479,塡,,土,13,S,2010,,テン
1480,田,,田,5,1,,,デン、た
1481,伝,傳,人,6,4,,,デン、つた-わる、つた-える、つた-う
1482,殿,,殳,13,S,,,デン、テン、との、どの
1483,電,,雨,13,2,,,デン
1484,斗,,斗,4,S,,,ト
1485,吐,,口,6,S,,,ト、は-く
1486,妬,,女,8,S,2010,,ト、ねた-む
1487,徒,,彳,10,4,,,ト
1488,途,,辵,10,S,,,ト
1489,都,都,邑,11,3,,,ト、ツ、みやこ
1490,渡,,水,12,S,,,ト、わた-る、わた-す
1491,塗,,土,13,S,,,ト、ぬ-る
1492,賭,,貝,16,S,2010,,ト、か-ける
1493,土,,土,3,1,,,ド、ト、つち
1494,奴,,女,5,S,,,ド
1495,努,,力,7,4,,,ド、つと-める
1496,度,,广,9,3,,,ド、（ト）、（タク）、たび
1497,怒,,心,9,S,,,ド、いか-る、おこ-る
1498,刀,,刀,2,2,,,トウ、かたな
1499,冬,,冫,5,2,,,トウ、ふゆ
1500,灯,燈,火,6,4,,,トウ、ひ
1501,当,當,田,6,2,,,トウ、あ-たる、あ-てる
1502,投,,手,7,3,,,トウ、な-げる
1503,豆,,豆,7,3,,,トウ、（ズ）、まめ
1504,東,,木,8,2,,,トウ、ひがし
1505,到,,刀,8,S,,,トウ
1506,逃,,辵,9,S,,,トウ、に-げる、に-がす、のが-す、のが-れる
1507,倒,,人,10,S,,,トウ、たお-れる、たお-す
1508,凍,,冫,10,S,,,トウ、こお-る、こご-える
1509,唐,,口,10,S,,,トウ、から
1510,島,,山,10,3,,,トウ、しま
1511,桃,,木,10,S,,,トウ、もも
1512,討,,言,10,6,,,トウ、う-つ
1513,透,,辵,10,S,,,トウ、す-く、す-かす、す-ける
1514,党,黨,黑,10,6,,,トウ
1515,悼,,心,11,S,,,トウ、いた-む
1516,盗,盜,皿,11,S,,,トウ、ぬす-む
1517,陶,,阜,11,S,,,トウ
1518,塔,,土,12,S,,,トウ
1519,搭,,手,12,S,1981,,トウ
1520,棟,,木,12,S,1981,,トウ、むね、（むな）
1521,湯,,水,12,3,,,トウ、ゆ
1522,痘,,疒,12,S,,,トウ
1523,登,,癶,12,3,,,トウ、ト、のぼ-る
1524,答,,竹,12,2,,,トウ、こた-える、こた-え
1525,等,,竹,12,3,,,トウ、ひと-しい
1526,筒,,竹,12,S,,,トウ、つつ
1527,統,,糸,12,5,,,トウ、す-べる
1528,稲,稻,禾,14,S,,,トウ、いね、（いな）
1529,踏,,足,15,S,,,トウ、ふ-む、ふ-まえる
1530,糖,,米,16,6,,,トウ
1531,頭,,頁,16,2,,,トウ、ズ、（ト）、あたま、かしら
1532,謄,,言,17,S,,,トウ
1533,藤,,艸,18,S,2010,,トウ、ふじ
1534,闘,鬪,鬥,18,S,,,トウ、たたか-う
1535,騰,,馬,20,S,,,トウ
1536,同,,口,6,2,,,ドウ、おな-じ
1537,洞,,水,9,S,1981,,ドウ、ほら
1538,胴,,肉,10,S,,,ドウ
1539,動,,力,11,3,,,ドウ、うご-く、うご-かす
1540,堂,,土,11,5,,,ドウ
1541,童,,立,12,3,,,ドウ、わらべ
1542,道,,辵,12,2,,,ドウ、（トウ）、みち
1543,働,,人,13,4,,,ドウ、はたら-く
1544,銅,,金,14,5,,,ドウ
1545,導,,寸,15,5,,,ドウ、みちび-く
1546,瞳,,目,17,S,2010,,ドウ、ひとみ
1547,峠,,山,9,S,,,とうげ
1548,匿,,匸,10,S,,,トク
1549,特,,牛,10,4,,,トク
1550,得,,彳,11,5,,,トク、え-る、う-る
1551,督,,目,13,S,,,トク
1552,徳,德,彳,14,4,,,トク
1553,篤,,竹,16,S,,,トク
1554,毒,,毋,8,5,,,ドク
1555,独,獨,犬,9,5,,,ドク、ひと-り
1556,読,讀,言,14,2,,,ドク、トク、（トウ）、よ-む
1557,栃,,木,9,4,2010,,（とち）
1558,凸,,凵,5,S,1981,,トツ
1559,突,突,穴,8,S,,,トツ、つ-く
1560,届,屆,尸,8,6,,,とど-ける、とど-く
1561,屯,,屮,4,S,1981,,トン
1562,豚,,豕,11,S,,,トン、ぶた
1563,頓,,頁,13,S,2010,,トン
1564,貪,,貝,11,S,2010,,ドン、むさぼ-る
1565,鈍,,金,12,S,,,ドン、にぶ-い、にぶ-る
1566,曇,,日,16,S,,,ドン、くも-る
1567,丼,,丶,5,S,2010,,どんぶり、（どん）
1568,那,,邑,7,S,2010,,ナ
1569,奈,,大,8,4,2010,,ナ
1570,内,內,入,4,2,,,ナイ、（ダイ）、うち
1571,梨,,木,11,4,2010,,なし
1572,謎,,言,17,S,2010,,なぞ
1573,鍋,,金,17,S,2010,,なべ
1574,南,,十,9,2,,,ナン、（ナ）、みなみ
1575,軟,,車,11,S,,,ナン、やわ-らか、やわ-らかい
1576,難,難,隹,18,6,,,ナン、かた-い、むずか-しい
1577,二,,二,2,1,,,ニ、ふた、ふた-つ
1578,尼,,尸,5,S,,,ニ、あま
1579,弐,貳,貝,6,S,,,ニ
1580,匂,,勹,4,S,2010,,にお-う
1581,肉,,肉,6,2,,,ニク
1582,虹,,虫,9,S,2010,,にじ
1583,日,,日,4,1,,,ニチ、ジツ、ひ、か
1584,入,,入,2,1,,,ニュウ、い-る、い-れる、はい-る
1585,乳,,乙,8,6,,,ニュウ、ちち、ち
1586,尿,,尸,7,S,,,ニョウ
1587,任,,人,6,5,,,ニン、まか-せる、まか-す
1588,妊,,女,7,S,,,ニン
1589,忍,,心,7,S,,,ニン、しの-ぶ、しの-ばせる
1590,認,,言,14,6,,,ニン、みと-める
1591,寧,,宀,14,S,,,ネイ
1592,熱,,火,15,4,,,ネツ、あつ-い
1593,年,,干,6,1,,,ネン、とし
1594,念,,心,8,4,,,ネン
1595,捻,,手,11,S,2010,,ネン
1596,粘,,米,11,S,,,ネン、ねば-る
1597,燃,,火,16,5,,,ネン、も-える、も-やす、も-す
1598,悩,惱,心,10,S,,,ノウ、なや-む、なや-ます
1599,納,,糸,10,6,,,ノウ、（ナッ）、（ナ）、（ナン）、（トウ）、おさ-める、おさ-まる
1600,能,,肉,10,5,,,ノウ
1601,脳,腦,肉,11,6,,,ノウ
1602,農,,辰,13,3,,,ノウ
1603,濃,,水,16,S,,,ノウ、こ-い
1604,把,,手,7,S,1981,,ハ
1605,波,,水,8,3,,,ハ、なみ
1606,派,,水,9,6,,,ハ
1607,破,,石,10,5,,,ハ、やぶ-る、やぶ-れる
1608,覇,,襾,19,S,1981,,ハ
1609,馬,,馬,10,2,,,バ、うま、（ま）
1610,婆,,女,11,S,,,バ
1611,罵,,网,15,S,2010,,バ、ののし-る
1612,拝,拜,手,8,6,,,ハイ、おが-む
1613,杯,,木,8,S,,,ハイ、さかずき
1614,背,,肉,9,6,,,ハイ、せ、せい、そむ-く、そむ-ける
1615,肺,,肉,9,6,,,ハイ
1616,俳,,人,10,6,,,ハイ
1617,配,,酉,10,3,,,ハイ、くば-る
1618,排,,手,11,S,,,ハイ
1619,敗,,攴,11,4,,,ハイ、やぶ-れる
1620,廃,廢,广,12,S,,,ハイ、すた-れる、すた-る
1621,輩,,車,15,S,,,ハイ
1622,売,賣,貝,7,2,,,バイ、う-る、う-れる
1623,倍,,人,10,3,,,バイ
1624,梅,梅,木,10,4,,,バイ、うめ
1625,培,,土,11,S,,,バイ、つちか-う
1626,陪,,阜,11,S,,,バイ
1627,媒,,女,12,S,,,バイ
1628,買,,貝,12,2,,,バイ、か-う
1629,賠,,貝,15,S,,,バイ
1630,白,,白,5,1,,,ハク、ビャク、しろ、（しら）、しろ-い
1631,伯,,人,7,S,,,ハク
1632,拍,,手,8,S,,,ハク、（ヒョウ）
1633,泊,,水,8,S,,,ハク、と-まる、と-める
1634,迫,,辵,8,S,,,ハク、せま-る
1635,剝,,刀,10,S,2010,,ハク、は-がす、は-ぐ、は-がれる、は-げる
1636,舶,,舟,11,S,,,ハク
1637,博,,十,12,4,,,ハク、（バク）
1638,薄,,艸,16,S,,,ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる
1639,麦,麥,麥,7,2,,,バク、むぎ
1640,漠,,水,13,S,1981,,バク
1641,縛,,糸,16,S,,,バク、しば-る
1642,爆,,火,19,S,,,バク
1643,箱,,竹,15,3,,,はこ
1644,箸,,竹,15,S,2010,,はし
1645,畑,,田,9,3,,,はた、はたけ
1646,肌,,肉,6,S,1981,,はだ
1647,八,,八,2,1,,,ハチ、や、や-つ、やっ-つ、（よう）
1648,鉢,,金,13,S,1981,,ハチ、（ハツ）
1649,発,發,癶,9,3,,,ハツ、ホツ
1650,髪,髮,髟,14,S,,,ハツ、かみ
1651,伐,,人,6,S,,,バツ
1652,抜,拔,手,7,S,,,バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる
1653,罰,,网,14,S,,,バツ、バチ
1654,閥,,門,14,S,,,バツ
